ID,sexo,idade,gr_idade,situ_ocup
3455,Mulher,53,"[30,60)",Inativa
3456,Mulher,52,"[30,60)",Inativa
3457,Mulher,55,"[30,60)",Inativa
3458,Mulher,32,"[30,60)",Desocupada
3459,Mulher,40,"[30,60)",Ocupada
3460,Mulher,32,"[30,60)",Ocupada
3461,Mulher,41,"[30,60)",Inativa
3462,Mulher,52,"[30,60)",Ocupada
3463,Mulher,30,"[30,60)",Ocupada
3464,Mulher,55,"[30,60)",Inativa
3465,Mulher,48,"[30,60)",Inativa
3466,Mulher,38,"[30,60)",Inativa
3467,Mulher,39,"[30,60)",Inativa
3468,Mulher,30,"[30,60)",Inativa
3469,Mulher,56,"[30,60)",Ocupada
3470,Mulher,37,"[30,60)",Inativa
3471,Mulher,47,"[30,60)",Inativa
3472,Mulher,41,"[30,60)",Desocupada
3473,Mulher,34,"[30,60)",Ocupada
3474,Mulher,45,"[30,60)",Ocupada
3475,Mulher,33,"[30,60)",Inativa
3476,Mulher,35,"[30,60)",Inativa
3477,Mulher,57,"[30,60)",Ocupada
3478,Mulher,55,"[30,60)",Inativa
3479,Mulher,55,"[30,60)",Ocupada
3480,Mulher,46,"[30,60)",Inativa
3481,Mulher,57,"[30,60)",Ocupada
3482,Mulher,47,"[30,60)",Inativa
3483,Mulher,45,"[30,60)",Ocupada
3484,Mulher,48,"[30,60)",Ocupada
3485,Mulher,42,"[30,60)",Ocupada
3486,Mulher,35,"[30,60)",Ocupada
3487,Mulher,52,"[30,60)",Inativa
3488,Mulher,40,"[30,60)",Inativa
3489,Mulher,32,"[30,60)",Inativa
3490,Mulher,33,"[30,60)",Ocupada
3491,Mulher,48,"[30,60)",Inativa
3492,Mulher,47,"[30,60)",Inativa
3493,Mulher,34,"[30,60)",Ocupada
3494,Mulher,49,"[30,60)",Inativa
3495,Mulher,34,"[30,60)",Inativa
3496,Mulher,40,"[30,60)",Ocupada
3497,Mulher,44,"[30,60)",Ocupada
3498,Mulher,45,"[30,60)",Ocupada
3499,Mulher,42,"[30,60)",Inativa
3500,Mulher,58,"[30,60)",Inativa
3501,Mulher,38,"[30,60)",Ocupada
3502,Mulher,52,"[30,60)",Inativa
3503,Mulher,42,"[30,60)",Inativa
3504,Mulher,36,"[30,60)",Inativa
3505,Mulher,59,"[30,60)",Ocupada
3506,Mulher,56,"[30,60)",Inativa
3507,Mulher,39,"[30,60)",Desocupada
3508,Mulher,47,"[30,60)",Ocupada
3509,Mulher,38,"[30,60)",Ocupada
3510,Mulher,56,"[30,60)",Inativa
3511,Mulher,43,"[30,60)",Ocupada
3512,Mulher,53,"[30,60)",Inativa
3513,Mulher,50,"[30,60)",Inativa
3514,Mulher,43,"[30,60)",Inativa
3515,Mulher,50,"[30,60)",Inativa
3516,Mulher,54,"[30,60)",Inativa
3517,Mulher,55,"[30,60)",Ocupada
3518,Mulher,56,"[30,60)",Inativa
3519,Mulher,31,"[30,60)",Inativa
3520,Mulher,55,"[30,60)",Inativa
3521,Mulher,51,"[30,60)",Inativa
3522,Mulher,40,"[30,60)",Inativa
3523,Mulher,31,"[30,60)",Inativa
3524,Mulher,46,"[30,60)",Ocupada
3525,Mulher,58,"[30,60)",Inativa
3526,Mulher,55,"[30,60)",Inativa
3527,Mulher,56,"[30,60)",Inativa
3528,Mulher,39,"[30,60)",Ocupada
3529,Mulher,42,"[30,60)",Ocupada
3530,Mulher,33,"[30,60)",Ocupada
3531,Mulher,30,"[30,60)",Ocupada
3532,Mulher,31,"[30,60)",Ocupada
3533,Mulher,46,"[30,60)",Ocupada
3534,Mulher,38,"[30,60)",Inativa
3535,Mulher,55,"[30,60)",Inativa
3536,Mulher,39,"[30,60)",Inativa
3537,Mulher,42,"[30,60)",Inativa
3538,Mulher,43,"[30,60)",Ocupada
3539,Mulher,42,"[30,60)",Ocupada
3540,Mulher,39,"[30,60)",Ocupada
3541,Mulher,30,"[30,60)",Desocupada
3542,Mulher,59,"[30,60)",Inativa
3543,Mulher,54,"[30,60)",Inativa
3544,Mulher,53,"[30,60)",Inativa
3545,Mulher,56,"[30,60)",Inativa
3546,Mulher,44,"[30,60)",Inativa
3547,Mulher,45,"[30,60)",Ocupada
3548,Mulher,30,"[30,60)",Ocupada
3549,Mulher,31,"[30,60)",Ocupada
3550,Mulher,45,"[30,60)",Inativa
3551,Mulher,40,"[30,60)",Inativa
3552,Mulher,42,"[30,60)",Inativa
3553,Mulher,32,"[30,60)",Inativa
3554,Mulher,46,"[30,60)",Ocupada
3555,Mulher,33,"[30,60)",Ocupada
3556,Mulher,35,"[30,60)",Desocupada
3557,Mulher,58,"[30,60)",Inativa
3558,Mulher,50,"[30,60)",Inativa
3559,Mulher,41,"[30,60)",Inativa
3560,Mulher,34,"[30,60)",Ocupada
3561,Mulher,44,"[30,60)",Ocupada
3562,Mulher,45,"[30,60)",Ocupada
3563,Mulher,33,"[30,60)",Ocupada
3564,Mulher,30,"[30,60)",Ocupada
3565,Mulher,33,"[30,60)",Inativa
3566,Mulher,44,"[30,60)",Ocupada
3567,Mulher,32,"[30,60)",Desocupada
3568,Mulher,58,"[30,60)",Inativa
3569,Mulher,58,"[30,60)",Inativa
3570,Mulher,49,"[30,60)",Ocupada
3571,Mulher,30,"[30,60)",Inativa
3572,Mulher,38,"[30,60)",Inativa
3573,Mulher,39,"[30,60)",Inativa
3574,Mulher,49,"[30,60)",Ocupada
3575,Mulher,49,"[30,60)",Inativa
3576,Mulher,56,"[30,60)",Inativa
3577,Mulher,53,"[30,60)",Inativa
3578,Mulher,33,"[30,60)",Ocupada
3579,Mulher,58,"[30,60)",Inativa
3580,Mulher,43,"[30,60)",Ocupada
3581,Mulher,42,"[30,60)",Inativa
3582,Mulher,50,"[30,60)",Inativa
3583,Mulher,44,"[30,60)",Inativa
3584,Mulher,44,"[30,60)",Ocupada
3585,Mulher,37,"[30,60)",Inativa
3586,Mulher,58,"[30,60)",Ocupada
3587,Mulher,30,"[30,60)",Desocupada
3588,Mulher,46,"[30,60)",Ocupada
3589,Mulher,57,"[30,60)",Inativa
3590,Mulher,35,"[30,60)",Ocupada
3591,Mulher,41,"[30,60)",Inativa
3592,Mulher,37,"[30,60)",Inativa
3593,Mulher,50,"[30,60)",Ocupada
3594,Mulher,56,"[30,60)",Inativa
3595,Mulher,40,"[30,60)",Ocupada
3596,Mulher,59,"[30,60)",Inativa
3597,Mulher,31,"[30,60)",Inativa
3598,Mulher,32,"[30,60)",Inativa
3599,Mulher,50,"[30,60)",Inativa
3600,Mulher,49,"[30,60)",Inativa
3601,Mulher,34,"[30,60)",Desocupada
3602,Mulher,37,"[30,60)",Ocupada
3603,Mulher,54,"[30,60)",Inativa
3604,Mulher,57,"[30,60)",Inativa
3605,Mulher,50,"[30,60)",Inativa
3606,Mulher,42,"[30,60)",Inativa
3607,Mulher,45,"[30,60)",Inativa
3608,Mulher,37,"[30,60)",Desocupada
3609,Mulher,46,"[30,60)",Ocupada
3610,Mulher,39,"[30,60)",Inativa
3611,Mulher,47,"[30,60)",Ocupada
3612,Mulher,41,"[30,60)",Desocupada
3613,Mulher,38,"[30,60)",Desocupada
3614,Mulher,55,"[30,60)",Inativa
3615,Mulher,42,"[30,60)",Inativa
3616,Mulher,31,"[30,60)",Ocupada
3617,Mulher,44,"[30,60)",Inativa
3618,Mulher,47,"[30,60)",Ocupada
3619,Mulher,58,"[30,60)",Inativa
3620,Mulher,49,"[30,60)",Ocupada
3621,Mulher,30,"[30,60)",Inativa
3622,Mulher,37,"[30,60)",Ocupada
3623,Mulher,56,"[30,60)",Inativa
3624,Mulher,46,"[30,60)",Inativa
3625,Mulher,38,"[30,60)",Ocupada
3626,Mulher,39,"[30,60)",Inativa
3627,Mulher,40,"[30,60)",Inativa
3628,Mulher,36,"[30,60)",Inativa
3629,Mulher,37,"[30,60)",Desocupada
3630,Mulher,31,"[30,60)",Ocupada
3631,Mulher,33,"[30,60)",Inativa
3632,Mulher,40,"[30,60)",Ocupada
3633,Mulher,58,"[30,60)",Inativa
3634,Mulher,39,"[30,60)",Inativa
3635,Mulher,44,"[30,60)",Ocupada
3636,Mulher,37,"[30,60)",Inativa
3637,Mulher,36,"[30,60)",Ocupada
3638,Mulher,52,"[30,60)",Ocupada
3639,Mulher,41,"[30,60)",Inativa
3640,Mulher,59,"[30,60)",Inativa
3641,Mulher,51,"[30,60)",Inativa
3642,Mulher,49,"[30,60)",Ocupada
3643,Mulher,41,"[30,60)",Inativa
3644,Mulher,32,"[30,60)",Inativa
3645,Mulher,48,"[30,60)",Inativa
3646,Mulher,52,"[30,60)",Ocupada
3647,Mulher,37,"[30,60)",Desocupada
3648,Mulher,32,"[30,60)",Ocupada
3649,Mulher,52,"[30,60)",Inativa
3650,Mulher,38,"[30,60)",Ocupada
3651,Mulher,54,"[30,60)",Inativa
3652,Mulher,37,"[30,60)",Ocupada
3653,Mulher,37,"[30,60)",Ocupada
3654,Mulher,57,"[30,60)",Inativa
3655,Mulher,35,"[30,60)",Inativa
3656,Mulher,44,"[30,60)",Ocupada
3657,Mulher,58,"[30,60)",Inativa
3658,Mulher,53,"[30,60)",Ocupada
3659,Mulher,43,"[30,60)",Ocupada
3660,Mulher,39,"[30,60)",Ocupada
3661,Mulher,41,"[30,60)",Inativa
3662,Mulher,52,"[30,60)",Ocupada
3663,Mulher,52,"[30,60)",Inativa
3664,Mulher,40,"[30,60)",Desocupada
3665,Mulher,58,"[30,60)",Inativa
3666,Mulher,38,"[30,60)",Ocupada
3667,Mulher,52,"[30,60)",Inativa
3668,Mulher,50,"[30,60)",Inativa
3669,Mulher,49,"[30,60)",Inativa
3670,Mulher,40,"[30,60)",Desocupada
3671,Mulher,49,"[30,60)",Ocupada
3672,Mulher,51,"[30,60)",Ocupada
3673,Mulher,34,"[30,60)",Inativa
3674,Mulher,43,"[30,60)",Inativa
3675,Mulher,36,"[30,60)",Inativa
3676,Mulher,45,"[30,60)",Inativa
3677,Mulher,50,"[30,60)",Ocupada
3678,Mulher,31,"[30,60)",Ocupada
3679,Mulher,48,"[30,60)",Ocupada
3680,Mulher,45,"[30,60)",Ocupada
3681,Mulher,36,"[30,60)",Inativa
3682,Mulher,31,"[30,60)",Inativa
3683,Mulher,49,"[30,60)",Inativa
3684,Mulher,36,"[30,60)",Ocupada
3685,Mulher,37,"[30,60)",Desocupada
3686,Mulher,56,"[30,60)",Inativa
3687,Mulher,52,"[30,60)",Ocupada
3688,Mulher,42,"[30,60)",Inativa
3689,Mulher,34,"[30,60)",Ocupada
3690,Mulher,47,"[30,60)",Inativa
3691,Mulher,42,"[30,60)",Inativa
3692,Mulher,47,"[30,60)",Inativa
3693,Mulher,59,"[30,60)",Inativa
3694,Mulher,43,"[30,60)",Ocupada
3695,Mulher,39,"[30,60)",Ocupada
3696,Mulher,57,"[30,60)",Inativa
3697,Mulher,59,"[30,60)",Inativa
3698,Mulher,31,"[30,60)",Desocupada
3699,Mulher,51,"[30,60)",Ocupada
3700,Mulher,33,"[30,60)",Ocupada
3701,Mulher,36,"[30,60)",Ocupada
3702,Mulher,56,"[30,60)",Inativa
3703,Mulher,51,"[30,60)",Inativa
3704,Mulher,52,"[30,60)",Inativa
3705,Mulher,38,"[30,60)",Inativa
3706,Mulher,53,"[30,60)",Ocupada
3707,Mulher,45,"[30,60)",Inativa
3708,Mulher,46,"[30,60)",Ocupada
3709,Mulher,36,"[30,60)",Inativa
3710,Mulher,54,"[30,60)",Inativa
3711,Mulher,58,"[30,60)",Inativa
3712,Mulher,56,"[30,60)",Inativa
3713,Mulher,33,"[30,60)",Ocupada
3714,Mulher,39,"[30,60)",Inativa
3715,Mulher,50,"[30,60)",Inativa
3716,Mulher,39,"[30,60)",Inativa
3717,Mulher,47,"[30,60)",Ocupada
3718,Mulher,40,"[30,60)",Inativa
3719,Mulher,57,"[30,60)",Inativa
3720,Mulher,44,"[30,60)",Ocupada
3721,Mulher,36,"[30,60)",Ocupada
3722,Mulher,31,"[30,60)",Ocupada
3723,Mulher,43,"[30,60)",Inativa
3724,Mulher,49,"[30,60)",Inativa
3725,Mulher,34,"[30,60)",Ocupada
3726,Mulher,36,"[30,60)",Ocupada
3727,Mulher,38,"[30,60)",Ocupada
3728,Mulher,43,"[30,60)",Inativa
3729,Mulher,34,"[30,60)",Ocupada
3730,Mulher,38,"[30,60)",Inativa
3731,Mulher,39,"[30,60)",Inativa
3732,Mulher,49,"[30,60)",Ocupada
3733,Mulher,47,"[30,60)",Inativa
3734,Mulher,58,"[30,60)",Inativa
3735,Mulher,46,"[30,60)",Ocupada
3736,Mulher,41,"[30,60)",Inativa
3737,Mulher,57,"[30,60)",Ocupada
3738,Mulher,34,"[30,60)",Inativa
3739,Mulher,47,"[30,60)",Ocupada
3740,Mulher,43,"[30,60)",Inativa
3741,Mulher,30,"[30,60)",Inativa
3742,Mulher,42,"[30,60)",Inativa
3743,Mulher,55,"[30,60)",Desocupada
3744,Mulher,38,"[30,60)",Desocupada
3745,Mulher,46,"[30,60)",Desocupada
3746,Mulher,30,"[30,60)",Ocupada
3747,Mulher,32,"[30,60)",Ocupada
3748,Mulher,41,"[30,60)",Inativa
3749,Mulher,55,"[30,60)",Inativa
3750,Mulher,38,"[30,60)",Ocupada
3751,Mulher,39,"[30,60)",Inativa
3752,Mulher,41,"[30,60)",Inativa
3753,Mulher,46,"[30,60)",Inativa
3754,Mulher,35,"[30,60)",Ocupada
3755,Mulher,46,"[30,60)",Inativa
3756,Mulher,49,"[30,60)",Desocupada
3757,Mulher,37,"[30,60)",Ocupada
3758,Mulher,57,"[30,60)",Inativa
3759,Mulher,34,"[30,60)",Inativa
3760,Mulher,42,"[30,60)",Inativa
3761,Mulher,51,"[30,60)",Inativa
3762,Mulher,46,"[30,60)",Inativa
3763,Mulher,57,"[30,60)",Ocupada
3764,Mulher,30,"[30,60)",Inativa
3765,Mulher,31,"[30,60)",Ocupada
3766,Mulher,50,"[30,60)",Ocupada
3767,Mulher,49,"[30,60)",Ocupada
3768,Mulher,49,"[30,60)",Ocupada
3769,Mulher,35,"[30,60)",Ocupada
3770,Mulher,48,"[30,60)",Inativa
3771,Mulher,31,"[30,60)",Inativa
3772,Mulher,35,"[30,60)",Inativa
3773,Mulher,40,"[30,60)",Ocupada
3774,Mulher,35,"[30,60)",Ocupada
3775,Mulher,55,"[30,60)",Inativa
3776,Mulher,55,"[30,60)",Inativa
3777,Mulher,58,"[30,60)",Inativa
3778,Mulher,41,"[30,60)",Ocupada
3779,Mulher,55,"[30,60)",Ocupada
3780,Mulher,47,"[30,60)",Inativa
3781,Mulher,38,"[30,60)",Desocupada
3782,Mulher,52,"[30,60)",Ocupada
3783,Mulher,41,"[30,60)",Ocupada
3784,Mulher,38,"[30,60)",Ocupada
3785,Mulher,58,"[30,60)",Inativa
3786,Mulher,51,"[30,60)",Ocupada
3787,Mulher,44,"[30,60)",Desocupada
3788,Mulher,32,"[30,60)",Ocupada
3789,Mulher,34,"[30,60)",Inativa
3790,Mulher,41,"[30,60)",Inativa
3791,Mulher,46,"[30,60)",Ocupada
3792,Mulher,45,"[30,60)",Inativa
3793,Mulher,46,"[30,60)",Inativa
3794,Mulher,35,"[30,60)",Inativa
3795,Mulher,55,"[30,60)",Ocupada
3796,Mulher,40,"[30,60)",Inativa
3797,Mulher,41,"[30,60)",Inativa
3798,Mulher,37,"[30,60)",Ocupada
3799,Mulher,53,"[30,60)",Ocupada
3800,Mulher,42,"[30,60)",Ocupada
3801,Mulher,59,"[30,60)",Inativa
3802,Mulher,44,"[30,60)",Desocupada
3803,Mulher,44,"[30,60)",Desocupada
3804,Mulher,49,"[30,60)",Inativa
3805,Mulher,43,"[30,60)",Ocupada
3806,Mulher,41,"[30,60)",Ocupada
3807,Mulher,36,"[30,60)",Inativa
3808,Mulher,43,"[30,60)",Ocupada
3809,Mulher,37,"[30,60)",Inativa
3810,Mulher,38,"[30,60)",Inativa
3811,Mulher,57,"[30,60)",Inativa
3812,Mulher,57,"[30,60)",Inativa
3813,Mulher,50,"[30,60)",Inativa
3814,Mulher,53,"[30,60)",Inativa
3815,Mulher,39,"[30,60)",Ocupada
3816,Mulher,53,"[30,60)",Inativa
3817,Mulher,48,"[30,60)",Inativa
3818,Mulher,35,"[30,60)",Ocupada
3819,Mulher,48,"[30,60)",Ocupada
3820,Mulher,55,"[30,60)",Ocupada
3821,Mulher,42,"[30,60)",Inativa
3822,Mulher,59,"[30,60)",Ocupada
3823,Mulher,32,"[30,60)",Desocupada
3824,Mulher,32,"[30,60)",Inativa
3825,Mulher,45,"[30,60)",Ocupada
3826,Mulher,34,"[30,60)",Inativa
3827,Mulher,31,"[30,60)",Desocupada
3828,Mulher,48,"[30,60)",Ocupada
3829,Mulher,56,"[30,60)",Ocupada
3830,Mulher,58,"[30,60)",Inativa
3831,Mulher,58,"[30,60)",Inativa
3832,Mulher,37,"[30,60)",Inativa
3833,Mulher,39,"[30,60)",Ocupada
3834,Mulher,59,"[30,60)",Inativa
3835,Mulher,37,"[30,60)",Desocupada
3836,Mulher,43,"[30,60)",Inativa
3837,Mulher,46,"[30,60)",Inativa
3838,Mulher,44,"[30,60)",Ocupada
3839,Mulher,55,"[30,60)",Inativa
3840,Mulher,46,"[30,60)",Ocupada
3841,Mulher,55,"[30,60)",Inativa
3842,Mulher,35,"[30,60)",Ocupada
3843,Mulher,53,"[30,60)",Inativa
3844,Mulher,50,"[30,60)",Ocupada
3845,Mulher,31,"[30,60)",Ocupada
3846,Mulher,55,"[30,60)",Ocupada
3847,Mulher,52,"[30,60)",Inativa
3848,Mulher,55,"[30,60)",Inativa
3849,Mulher,43,"[30,60)",Inativa
3850,Mulher,45,"[30,60)",Desocupada
3851,Mulher,54,"[30,60)",Inativa
3852,Mulher,37,"[30,60)",Desocupada
3853,Mulher,42,"[30,60)",Inativa
3854,Mulher,43,"[30,60)",Ocupada
3855,Mulher,33,"[30,60)",Inativa
3856,Mulher,53,"[30,60)",Ocupada
3857,Mulher,44,"[30,60)",Inativa
3858,Mulher,37,"[30,60)",Inativa
3859,Mulher,43,"[30,60)",Ocupada
3860,Mulher,45,"[30,60)",Inativa
3861,Mulher,47,"[30,60)",Inativa
3862,Mulher,49,"[30,60)",Inativa
3863,Mulher,48,"[30,60)",Inativa
3864,Mulher,42,"[30,60)",Ocupada
3865,Mulher,48,"[30,60)",Ocupada
3866,Mulher,54,"[30,60)",Ocupada
3867,Mulher,56,"[30,60)",Inativa
3868,Mulher,31,"[30,60)",Inativa
3869,Mulher,55,"[30,60)",Ocupada
3870,Mulher,53,"[30,60)",Ocupada
3871,Mulher,50,"[30,60)",Inativa
3872,Mulher,38,"[30,60)",Inativa
3873,Mulher,34,"[30,60)",Inativa
3874,Mulher,34,"[30,60)",Ocupada
3875,Mulher,34,"[30,60)",Ocupada
3876,Mulher,52,"[30,60)",Inativa
3877,Mulher,44,"[30,60)",Inativa
3878,Mulher,35,"[30,60)",Inativa
3879,Mulher,38,"[30,60)",Ocupada
3880,Mulher,35,"[30,60)",Desocupada
3881,Mulher,49,"[30,60)",Desocupada
3882,Mulher,42,"[30,60)",Ocupada
3883,Mulher,46,"[30,60)",Inativa
3884,Mulher,44,"[30,60)",Inativa
3885,Mulher,32,"[30,60)",Ocupada
3886,Mulher,43,"[30,60)",Ocupada
3887,Mulher,41,"[30,60)",Inativa
3888,Mulher,35,"[30,60)",Inativa
3889,Mulher,49,"[30,60)",Ocupada
3890,Mulher,39,"[30,60)",Inativa
3891,Mulher,35,"[30,60)",Inativa
3892,Mulher,39,"[30,60)",Inativa
3893,Mulher,39,"[30,60)",Ocupada
3894,Mulher,51,"[30,60)",Inativa
3895,Mulher,40,"[30,60)",Inativa
3896,Mulher,46,"[30,60)",Inativa
3897,Mulher,45,"[30,60)",Inativa
3898,Mulher,31,"[30,60)",Inativa
3899,Mulher,41,"[30,60)",Inativa
3900,Mulher,52,"[30,60)",Inativa
3901,Mulher,38,"[30,60)",Inativa
3902,Mulher,31,"[30,60)",Inativa
3903,Mulher,43,"[30,60)",Ocupada
3904,Mulher,37,"[30,60)",Ocupada
3905,Mulher,41,"[30,60)",Ocupada
3906,Mulher,46,"[30,60)",Inativa
3907,Mulher,37,"[30,60)",Inativa
3908,Mulher,37,"[30,60)",Desocupada
3909,Mulher,55,"[30,60)",Ocupada
3910,Mulher,36,"[30,60)",Ocupada
3911,Mulher,42,"[30,60)",Inativa
3912,Mulher,46,"[30,60)",Inativa
3913,Mulher,55,"[30,60)",Ocupada
3914,Mulher,31,"[30,60)",Inativa
3915,Mulher,59,"[30,60)",Inativa
3916,Mulher,56,"[30,60)",Ocupada
3917,Mulher,30,"[30,60)",Inativa
3918,Mulher,53,"[30,60)",Inativa
3919,Mulher,52,"[30,60)",Inativa
3920,Mulher,30,"[30,60)",Ocupada
3921,Mulher,40,"[30,60)",Inativa
3922,Mulher,52,"[30,60)",Ocupada
3923,Mulher,48,"[30,60)",Ocupada
3924,Mulher,30,"[30,60)",Inativa
3925,Mulher,42,"[30,60)",Desocupada
3926,Mulher,54,"[30,60)",Ocupada
3927,Mulher,43,"[30,60)",Inativa
3928,Mulher,57,"[30,60)",Inativa
3929,Mulher,43,"[30,60)",Ocupada
3930,Mulher,46,"[30,60)",Inativa
3931,Mulher,36,"[30,60)",Ocupada
3932,Mulher,51,"[30,60)",Ocupada
3933,Mulher,51,"[30,60)",Ocupada
3934,Mulher,43,"[30,60)",Ocupada
3935,Mulher,34,"[30,60)",Inativa
3936,Mulher,47,"[30,60)",Inativa
3937,Mulher,54,"[30,60)",Ocupada
3938,Mulher,51,"[30,60)",Inativa
3939,Mulher,48,"[30,60)",Desocupada
3940,Mulher,33,"[30,60)",Ocupada
3941,Mulher,40,"[30,60)",Inativa
3942,Mulher,44,"[30,60)",Inativa
3943,Mulher,36,"[30,60)",Ocupada
3944,Mulher,32,"[30,60)",Inativa
3945,Mulher,34,"[30,60)",Inativa
3946,Mulher,34,"[30,60)",Ocupada
3947,Mulher,50,"[30,60)",Inativa
3948,Mulher,53,"[30,60)",Ocupada
3949,Mulher,59,"[30,60)",Inativa
3950,Mulher,58,"[30,60)",Inativa
3951,Mulher,38,"[30,60)",Ocupada
3952,Mulher,34,"[30,60)",Ocupada
3953,Mulher,53,"[30,60)",Ocupada
3954,Mulher,56,"[30,60)",Inativa
3955,Mulher,44,"[30,60)",Ocupada
3956,Mulher,34,"[30,60)",Ocupada
3957,Mulher,36,"[30,60)",Inativa
3958,Mulher,32,"[30,60)",Ocupada
3959,Mulher,40,"[30,60)",Inativa
3960,Mulher,38,"[30,60)",Inativa
3961,Mulher,30,"[30,60)",Ocupada
3962,Mulher,55,"[30,60)",Inativa
3963,Mulher,47,"[30,60)",Inativa
3964,Mulher,56,"[30,60)",Inativa
3965,Mulher,39,"[30,60)",Inativa
3966,Mulher,44,"[30,60)",Desocupada
3967,Mulher,54,"[30,60)",Ocupada
3968,Mulher,45,"[30,60)",Inativa
3969,Mulher,39,"[30,60)",Inativa
3970,Mulher,33,"[30,60)",Ocupada
3971,Mulher,42,"[30,60)",Ocupada
3972,Mulher,47,"[30,60)",Inativa
3973,Mulher,46,"[30,60)",Inativa
3974,Mulher,52,"[30,60)",Inativa
3975,Mulher,51,"[30,60)",Inativa
3976,Mulher,47,"[30,60)",Ocupada
3977,Mulher,51,"[30,60)",Inativa
3978,Mulher,49,"[30,60)",Inativa
3979,Mulher,38,"[30,60)",Ocupada
3980,Mulher,50,"[30,60)",Inativa
3981,Mulher,32,"[30,60)",Inativa
3982,Mulher,33,"[30,60)",Ocupada
3983,Mulher,46,"[30,60)",Inativa
3984,Mulher,34,"[30,60)",Ocupada
3985,Mulher,30,"[30,60)",Inativa
3986,Mulher,46,"[30,60)",Inativa
3987,Mulher,41,"[30,60)",Inativa
3988,Mulher,35,"[30,60)",Inativa
3989,Mulher,45,"[30,60)",Ocupada
3990,Mulher,50,"[30,60)",Inativa
3991,Mulher,36,"[30,60)",Ocupada
3992,Mulher,42,"[30,60)",Inativa
3993,Mulher,50,"[30,60)",Inativa
3994,Mulher,49,"[30,60)",Inativa
3995,Mulher,30,"[30,60)",Inativa
3996,Mulher,36,"[30,60)",Ocupada
3997,Mulher,58,"[30,60)",Inativa
3998,Mulher,37,"[30,60)",Ocupada
3999,Mulher,36,"[30,60)",Inativa
4000,Mulher,56,"[30,60)",Inativa
4001,Mulher,33,"[30,60)",Ocupada
4002,Mulher,44,"[30,60)",Inativa
4003,Mulher,43,"[30,60)",Ocupada
4004,Mulher,51,"[30,60)",Inativa
4005,Mulher,52,"[30,60)",Inativa
4006,Mulher,40,"[30,60)",Inativa
4007,Mulher,32,"[30,60)",Ocupada
4008,Mulher,51,"[30,60)",Ocupada
4009,Mulher,52,"[30,60)",Inativa
4010,Mulher,57,"[30,60)",Inativa
4011,Mulher,51,"[30,60)",Inativa
4012,Mulher,46,"[30,60)",Ocupada
4013,Mulher,56,"[30,60)",Inativa
4014,Mulher,35,"[30,60)",Ocupada
4015,Mulher,40,"[30,60)",Inativa
4016,Mulher,38,"[30,60)",Inativa
4017,Mulher,53,"[30,60)",Inativa
4018,Mulher,36,"[30,60)",Ocupada
4019,Mulher,36,"[30,60)",Inativa
4020,Mulher,43,"[30,60)",Inativa
4021,Mulher,55,"[30,60)",Inativa
4022,Mulher,47,"[30,60)",Ocupada
4023,Mulher,44,"[30,60)",Inativa
4024,Mulher,59,"[30,60)",Ocupada
4025,Mulher,44,"[30,60)",Ocupada
4026,Mulher,52,"[30,60)",Ocupada
4027,Mulher,40,"[30,60)",Inativa
4028,Mulher,44,"[30,60)",Desocupada
4029,Mulher,55,"[30,60)",Inativa
4030,Mulher,58,"[30,60)",Inativa
4031,Mulher,41,"[30,60)",Inativa
4032,Mulher,48,"[30,60)",Ocupada
4033,Mulher,38,"[30,60)",Inativa
4034,Mulher,31,"[30,60)",Inativa
4035,Mulher,47,"[30,60)",Ocupada
4036,Mulher,57,"[30,60)",Ocupada
4037,Mulher,52,"[30,60)",Ocupada
4038,Mulher,39,"[30,60)",Inativa
4039,Mulher,58,"[30,60)",Inativa
4040,Mulher,35,"[30,60)",Inativa
4041,Mulher,47,"[30,60)",Inativa
4042,Mulher,32,"[30,60)",Inativa
4043,Mulher,56,"[30,60)",Ocupada
4044,Mulher,50,"[30,60)",Inativa
4045,Mulher,57,"[30,60)",Inativa
4046,Mulher,36,"[30,60)",Inativa
4047,Mulher,53,"[30,60)",Inativa
4048,Mulher,51,"[30,60)",Inativa
4049,Mulher,32,"[30,60)",Desocupada
4050,Mulher,45,"[30,60)",Ocupada
4051,Mulher,35,"[30,60)",Inativa
4052,Mulher,35,"[30,60)",Ocupada
4053,Mulher,43,"[30,60)",Ocupada
4054,Mulher,45,"[30,60)",Inativa
4055,Mulher,35,"[30,60)",Inativa
4056,Mulher,30,"[30,60)",Ocupada
4057,Mulher,31,"[30,60)",Desocupada
4058,Mulher,34,"[30,60)",Ocupada
4059,Mulher,42,"[30,60)",Ocupada
4060,Mulher,56,"[30,60)",Inativa
4061,Mulher,36,"[30,60)",Ocupada
4062,Mulher,49,"[30,60)",Inativa
4063,Mulher,53,"[30,60)",Ocupada
4064,Mulher,45,"[30,60)",Ocupada
4065,Mulher,31,"[30,60)",Desocupada
4066,Mulher,46,"[30,60)",Inativa
4067,Mulher,38,"[30,60)",Inativa
4068,Mulher,36,"[30,60)",Inativa
4069,Mulher,44,"[30,60)",Inativa
4070,Mulher,56,"[30,60)",Inativa
4071,Mulher,42,"[30,60)",Ocupada
4072,Mulher,49,"[30,60)",Ocupada
4073,Mulher,57,"[30,60)",Ocupada
4074,Mulher,57,"[30,60)",Ocupada
4075,Mulher,38,"[30,60)",Desocupada
4076,Mulher,32,"[30,60)",Ocupada
